PLAYER_NAME,TEAM_ABBREVIATION,FANTASY_RANK_SCORE,FANTASY_RANK_PERCENTILE,FANTASY_POINTS_PER_MIN,PCT_MINUTES_PLAYED,PCT_GAMES_PLAYED,GP,AVG_MINUTES,FANTASY_POINTS,AVG_FANTASY_PPG
Dean Wade,CLE,0.3850796931810197,35.390946502057616,0.44,30.066194690265487,69.03495575221238,113,20.890707964601766,1039.5,9.198761061946904
Mo Bamba,NOP,0.38337838117309353,35.18518518518518,0.6128089887640449,15.82573033707865,58.547303370786516,89,12.964831460674159,709.5,7.974157303370787
Jaden Hardy,DAL,0.3832493702791421,34.97942386831276,0.43369230769230765,24.218,80.46561538461539,130,14.589153846153847,821.0,6.316999999999999
Talen Horton-Tucker,CHI,0.3829130947381526,34.77366255144033,0.52,21.777522935779817,66.73889908256882,109,15.89559633027523,897.0,8.231834862385321
Nikola Jović,MIA,0.38167936721760376,34.5679012345679,0.53,26.065,56.1,92,22.3,1088.5,11.830000000000002
John Konchar,MEM,0.3796949340096697,34.36213991769547,0.5273267326732674,22.69683168316832,62.07376237623761,101,17.14990099009901,896.5,8.87841584158416
Chimezie Metu,DET,0.37753391530368097,34.15637860082305,0.53,21.82,62.2,51,16.84,459.0,9.0
Kris Murray,POR,0.3745495613516999,33.95061728395062,0.36473282442748095,30.131068702290076,80.1081679389313,131,18.23679389312977,873.5,6.6679389312977095
Malcolm Brogdon,WAS,0.37426586277734886,33.744855967078195,0.6147619047619048,23.08952380952381,40.59238095238096,63,26.74380952380952,1039.0,16.493333333333332
Karlo Matković,NOP,0.37388029385702126,33.53909465020576,0.59,20.09,51.21999999999999,42,18.82,468.5,11.15
Jock Landale,HOU,0.3727631273769772,33.33333333333333,0.5728571428571428,16.528571428571425,60.97428571428571,98,12.892857142857142,720.0,7.35
Ben Simmons,BKN,0.37212998960495397,33.1275720164609,0.5463636363636364,24.056818181818183,52.22045454545455,66,22.400000000000002,813.0,12.322272727272727
Daniel Theis,NOP,0.37174625337615574,32.92181069958848,0.5144897959183674,21.90244897959184,62.7665306122449,98,16.692857142857143,844.5,8.617755102040816
Lonnie Walker IV,PHI,0.37031172612215235,32.71604938271605,0.5274358974358975,22.207948717948717,58.847948717948725,78,19.073589743589743,784.0,10.055897435897435
Jordan Goodwin,LAL,0.3688438142487633,32.510288065843625,0.5265116279069768,22.42279069767442,57.99767441860465,86,18.58406976744186,842.5,9.793720930232558
Oso Ighodaro,PHX,0.3680062275151543,32.30452674897119,0.41,26.56,74.39,61,17.14,430.5,7.06
Charles Bassey,SAS,0.3677659521576409,32.098765432098766,0.7530909090909091,8.047636363636363,36.73872727272727,55,10.557818181818183,437.0,7.943454545454546
Tidjane Salaün,CHA,0.36754169310419416,31.893004115226336,0.37,31.61,73.17,60,20.74,464.5,7.74
Quinten Post,GSW,0.3673142233311158,31.68724279835391,0.6,17.42,51.21999999999999,42,16.33,412.5,9.82
Johnny Juzang,UTA,0.36684010143166623,31.48148148148148,0.44857142857142857,26.829047619047618,65.27380952380952,84,19.542380952380952,734.0,8.735238095238095
Ryan Rollins,MIL,0.3652308869326486,31.275720164609055,0.5627536231884058,17.270434782608696,58.410000000000004,69,13.00217391304348,481.5,6.978115942028985
Vince Williams Jr.,MEM,0.3648104100692342,31.069958847736622,0.4892405063291139,28.355569620253167,52.99278481012657,79,24.49594936708861,967.5,12.244810126582278
Kyle Lowry,PHI,0.36241233062423944,30.864197530864196,0.39789473684210525,33.28473684210527,61.93684210526316,95,24.726315789473684,948.5,9.987368421052631
Josh Okogie,CHA,0.36044151824715237,30.65843621399177,0.49599999999999994,20.98,63.413999999999994,100,15.847999999999999,783.5,7.832000000000001
Craig Porter Jr.,CLE,0.357128426390395,30.45267489711934,0.5499999999999999,14.77,62.2,102,11.395,641.0,6.284999999999999
Richaun Holmes,WAS,0.35624337588310806,30.246913580246915,0.6429577464788733,13.857323943661973,43.985915492957744,71,15.325774647887325,710.5,10.008028169014084
Dwight Powell,DAL,0.35595529861141395,30.04115226337449,0.47203389830508474,17.87076271186441,72.28084745762712,118,11.755169491525425,663.5,5.625254237288136
Seth Curry,CHA,0.3548749592401955,29.835390946502056,0.4325,22.525000000000002,71.43107142857143,112,14.979642857142855,727.0,6.488214285714286
Ja'Kobe Walter,TOR,0.35401074770739516,29.629629629629626,0.42,28.029999999999998,63.41,52,21.220000000000002,468.0,9.0
Danté Exum,DAL,0.35209768461987784,29.4238683127572,0.49933333333333335,22.784666666666666,55.68866666666666,75,19.463333333333335,726.5,9.685333333333332
Vít Krejčí,ATL,0.35029707651104475,29.218106995884774,0.4670886075949367,24.955189873417723,57.62443037974683,79,21.44253164556962,771.0,9.76
Oscar Tshiebwe,IND,0.3490971021201742,29.01234567901235,0.8518181818181817,4.509090909090909,14.411818181818182,22,13.506363636363636,249.5,11.340000000000002
David Roddy,HOU,0.34845836099814115,28.80658436213992,0.43714285714285717,23.33704081632653,66.12724489795919,98,16.193979591836733,669.5,6.835204081632654
GG Jackson,MEM,0.34496039110496207,28.600823045267486,0.5023376623376623,23.91805194805195,49.81363636363636,77,21.96896103896104,875.5,11.368701298701298
Dalen Terry,CHI,0.3410528181487562,28.39506172839506,0.36446969696969694,21.59810606060606,81.39022727272727,132,12.634999999999998,610.5,4.6252272727272725
Tristan Vukcevic,WAS,0.3407217605187499,28.189300411522634,0.6744444444444444,10.993333333333332,35.906666666666666,45,14.795555555555554,449.0,9.97888888888889
Mitchell Robinson,NYK,0.3389767768332577,27.983539094650205,0.653125,15.210416666666667,31.754375,48,22.049375,677.0,14.103333333333333
Danilo Gallinari,MIL,0.3375912311085107,27.77777777777778,0.51,15.99,59.76,49,12.84,319.0,6.51
Troy Brown Jr.,DET,0.3340025270120534,27.572016460905353,0.4,21.0,71.95,59,14.01,332.0,5.63
Cody Martin,CHA,0.3338604121624362,27.36625514403292,0.43925925925925935,26.118148148148144,54.0937037037037,81,23.78197530864198,833.0,10.27975308641975
Justin Edwards,PHI,0.33255846686473145,27.160493827160494,0.41,29.34,53.66,44,26.24,478.5,10.88
Garrison Mathews,ATL,0.3324599883245836,26.954732510288064,0.37991150442477883,23.488053097345134,70.8529203539823,113,16.119734513274334,696.5,6.163628318584071
Gabe Vincent,LAL,0.3321852578923883,26.74897119341564,0.24879518072289158,34.39072289156626,77.9410843373494,83,21.020481927710843,437.5,5.271566265060241
Julian Strawther,DEN,0.3321298541894077,26.543209876543212,0.3556521739130435,25.893478260869564,71.31782608695652,115,16.77130434782609,686.5,5.968695652173913
Jevon Carter,CHI,0.3313042552974724,26.337448559670783,0.4,19.713333333333335,73.16666666666666,108,12.26,510.0,4.723333333333334
Ben Sheppard,IND,0.33117766224687006,26.13168724279835,0.341,26.228749999999998,73.35300000000001,120,17.03575,703.0,5.85825
Nick Smith Jr.,CHA,0.3307436387241963,25.925925925925924,0.3554054054054054,27.304594594594597,68.12972972972973,111,18.895405405405405,757.5,6.826756756756756
Tre Mann,CHA,0.32993895678690144,25.720164609053498,0.5351851851851852,20.99462962962963,41.778703703703705,54,24.19074074074074,700.5,12.96888888888889
Lonzo Ball,CHI,0.328964353994722,25.514403292181072,0.54,19.74,42.68,35,22.2,420.5,12.01
Joe Ingles,MIN,0.3275137005040254,25.308641975308642,0.3710344827586207,23.847126436781608,69.8789655172414,87,14.746206896551724,521.0,5.991379310344827
Julian Phillips,CHI,0.3271686528819885,25.102880658436217,0.33957983193277314,21.69302521008403,80.35344537815128,119,12.1427731092437,510.5,4.2899159663865545
Jae'Sean Tate,HOU,0.3264273370149546,24.897119341563787,0.3811111111111111,21.201111111111114,72.2211111111111,117,13.843333333333334,602.5,5.147777777777778
De'Anthony Melton,BKN,0.3260916821382271,24.691358024691358,0.514090909090909,22.873181818181816,41.01909090909091,44,26.00681818181818,589.5,13.398636363636363
Gui Santos,GSW,0.325669080131481,24.485596707818928,0.5078481012658228,15.13721518987342,56.57455696202532,79,12.071518987341772,473.0,5.986582278481014
Vasilije Micić,PHX,0.3251515905512886,24.279835390946502,0.37752475247524747,25.839009900990103,63.76435643564356,101,19.413267326732672,743.5,7.364950495049504
Keita Bates-Diop,BKN,0.3237388609804386,24.074074074074073,0.45,16.88,64.63,53,12.540000000000001,298.0,5.62
Zeke Nnaji,DEN,0.32128522377106233,23.868312757201647,0.4350434782608696,15.041478260869566,70.12530434782609,115,10.29678260869565,512.0,4.453913043478261
Torrey Craig,BOS,0.3206095237544628,23.662551440329217,0.4629113924050633,20.49873417721519,53.79556962025317,79,17.24253164556962,622.5,7.875696202531646
Bruno Fernando,TOR,0.31981695433813623,23.456790123456788,0.5619354838709678,13.598225806451612,45.516290322580645,62,13.366774193548387,460.0,7.418548387096773
Sasha Vezenkov,SAC,0.3196856773369699,23.25102880658436,0.54,12.979999999999999,51.21999999999999,42,12.17,276.5,6.58
Orlando Robinson,MIA,0.3174457938579006,23.045267489711936,0.5335000000000001,14.232,49.267999999999994,80,13.422999999999998,567.5,7.089499999999999
Blake Wesley,SAS,0.3163064199684744,22.839506172839506,0.37,19.866638655462186,72.60613445378152,119,13.10252100840336,577.0,4.8515966386554625
Justin Holiday,DEN,0.3158863004226595,22.633744855967077,0.36,21.9,70.73,58,14.86,309.0,5.33
Jeff Dowtin Jr.,PHI,0.3150679679344425,22.42798353909465,0.5739622641509434,13.016792452830188,41.99169811320755,53,14.39056603773585,435.5,8.217735849056606
Robert Williams III,POR,0.31493390690811257,22.22222222222222,0.7246153846153847,7.5661538461538465,20.450769230769232,26,18.08230769230769,340.0,13.072307692307694
Taylor Hendricks,UTA,0.3138818840271274,22.016460905349795,0.48883720930232555,20.373720930232558,45.63209302325581,43,21.649302325581395,455.0,10.581162790697675
Lindy Waters III,OKC,0.31189861504120786,21.810699588477366,0.48711111111111116,14.434666666666665,56.202666666666666,90,11.761111111111111,481.5,5.3468888888888895
Andre Jackson Jr.,MIL,0.3114459436205378,21.604938271604937,0.3408064516129033,20.13774193548387,76.10193548387096,124,12.52008064516129,529.0,4.264193548387096
Oshae Brissett,PHI,0.31093952036428346,21.39917695473251,0.4581967213114753,14.79032786885246,61.19295081967212,61,12.664918032786886,349.0,5.724262295081968
Marcus Morris Sr.,CLE,0.3051838797634787,21.193415637860085,0.4,20.76,59.76,49,16.67,327.5,6.68
Mouhamed Gueye,ATL,0.3043625022033521,20.98765432098765,0.5953846153846154,11.741538461538463,35.17538461538462,39,15.523076923076923,360.0,9.229999999999999
Shake Milton,NYK,0.3023180510901996,20.781893004115226,0.3934285714285714,18.287714285714287,64.49514285714285,105,13.499714285714283,563.5,5.369142857142857
Jontay Porter,TOR,0.3019773837359192,20.5761316872428,0.63,9.14,31.71,26,13.84,227.0,8.73
Caleb Houstan,ORL,0.3011506981834092,20.37037037037037,0.33991452991452986,20.36794871794872,71.34521367521367,117,13.705982905982905,550.0,4.699316239316238
Reed Sheppard,HOU,0.30068866742068745,20.16460905349794,0.41000000000000003,16.62,63.41,52,12.58,268.0,5.15
Jericho Sims,NYK,0.29846192246768044,19.958847736625515,0.43081632653061225,15.498163265306122,60.15295918367347,98,12.410510204081632,524.5,5.3556122448979595
Noah Clowney,BKN,0.2979855148582339,19.753086419753085,0.4466666666666667,20.786666666666665,46.75,69,20.466666666666665,615.0,8.913333333333332
Dāvis Bertāns,CHA,0.2970043894348597,19.54732510288066,0.45,17.13,52.440000000000005,43,15.68,304.5,7.08
Delon Wright,NYK,0.2968380189580574,19.34156378600823,0.44103448275862067,17.589425287356324,53.3935632183908,87,15.816781609195402,608.0,6.984137931034483
Thaddeus Young,PHX,0.29652954092406564,19.1358024691358,0.56,11.17,40.24,33,13.32,247.0,7.48
Doug McDermott,SAC,0.29651315355082486,18.930041152263374,0.3760377358490566,17.313962264150945,67.41924528301887,106,11.752641509433964,470.5,4.439056603773585
Monté Morris,MIN,0.29613664159599384,18.72427983539095,0.4984615384615385,13.480384615384615,48.68615384615384,78,13.420384615384615,527.0,6.758076923076923
Olivier-Maxence Prosper,DAL,0.29570507385177075,18.51851851851852,0.4699999999999999,12.10086956521739,57.049130434782604,92,10.003913043478262,435.0,4.731739130434782
Antonio Reeves,NOP,0.293422126791728,18.31275720164609,0.44,16.76,53.66,44,14.990000000000002,292.5,6.65
Killian Hayes,BKN,0.2907454561552302,18.106995884773664,0.4175,22.915000000000003,45.732499999999995,48,24.373749999999998,492.0,10.2475
JT Thor,WAS,0.29023022972731705,17.901234567901234,0.3848192771084338,16.576987951807226,64.19385542168675,83,12.409277108433736,393.0,4.734698795180722
Pelle Larsson,MIA,0.2893245484460708,17.695473251028808,0.34,19.87,67.07,55,14.22,263.5,4.79
Jacob Gilyard,BKN,0.28924428911029726,17.48971193415638,0.44,17.74,50.0,41,17.03,309.5,7.550000000000001
KJ Martin,PHI,0.2871119424168295,17.28395061728395,0.34,20.719223300970874,64.5157281553398,103,16.097087378640776,561.0,5.4491262135922325
Chris Duarte,CHI,0.28625982090315694,17.078189300411523,0.41157894736842104,14.613815789473685,60.4928947368421,76,10.45078947368421,297.5,3.9114473684210522
Jae Crowder,SAC,0.2862496902599714,16.872427983539097,0.3508474576271186,25.27949152542373,53.352881355932205,59,21.32677966101695,450.5,7.635762711864406
Gary Harris,ORL,0.2862344178080455,16.666666666666664,0.30176470588235293,25.948235294117648,62.41,102,19.685882352941178,626.5,6.142941176470588
Dominick Barlow,ATL,0.2850283016954359,16.46090534979424,0.5397058823529413,10.078382352941176,41.49588235294118,68,11.680588235294117,428.5,6.304558823529412
Lamar Stevens,MEM,0.28439744776526965,16.255144032921812,0.5445454545454546,11.031818181818181,38.424181818181815,55,12.991454545454545,393.5,7.155818181818182
Jarred Vanderbilt,LAL,0.28429041847607966,16.049382716049383,0.5032307692307693,14.76446153846154,40.094307692307694,65,17.87446153846154,582.5,8.960615384615386
Josh Richardson,MIA,0.28352992259618165,15.843621399176955,0.3907843137254902,24.22078431372549,45.745098039215684,51,24.558235294117647,501.5,9.835882352941178
Landry Shamet,NYK,0.28254661619409627,15.637860082304528,0.37437499999999996,18.92354166666667,58.64166666666667,96,15.498333333333333,561.5,5.849791666666667
Svi Mykhailiuk,BOS,0.282425135973868,15.432098765432098,0.46075949367088603,14.742531645569619,48.23949367088608,79,14.856455696202532,533.5,6.755569620253166
Rob Dillingham,MIN,0.2822263389689734,15.22633744855967,0.42,13.11,59.76,49,10.529999999999998,214.5,4.38
Bismack Biyombo,SAS,0.2783803470708846,15.020576131687244,0.45529411764705885,17.34705882352941,42.75588235294118,68,19.398823529411764,595.0,8.74529411764706
Jared McCain,PHI,0.27561132837080227,14.814814814814813,0.54,15.039999999999997,28.05,23,25.729999999999997,319.0,13.87
Mike Muscala,OKC,0.2736907435934416,14.609053497942387,0.36,15.25,64.63,53,11.32,217.5,4.1
Xavier Tillman,BOS,0.27205843299481214,14.40329218106996,0.3762068965517242,17.5948275862069,56.135862068965515,87,13.858620689655172,519.5,5.971724137931034
Dillon Jones,OKC,0.2711985660680624,14.19753086419753,0.35999999999999993,14.01,65.85,54,10.21,200.0,3.7
Collin Gillespie,DEN,0.27029648841154935,13.991769547325102,0.5447368421052632,9.197894736842107,35.62105263157895,57,12.047368421052632,390.0,6.841052631578949
Brandon Boston,LAC,0.2696429666276852,13.786008230452676,0.4151351351351351,18.10648648648649,45.94432432432433,74,18.083243243243242,586.0,7.918918918918919
Marcus Smart,MEM,0.2690440456603652,13.580246913580247,0.47888888888888886,16.578888888888887,35.13777777777778,54,23.798888888888886,615.0,11.387407407407409
Bones Hyland,MIN,0.26894212716168436,13.37448559670782,0.5129508196721312,10.71016393442623,38.88393442622951,61,12.770491803278686,387.0,6.345081967213115
Brandon Williams,DAL,0.2655148499833258,13.168724279835391,0.5448000000000001,9.146600000000001,33.6066,50,11.9992,350.5,7.0102
Aleksej Pokusevski,CHA,0.26456987330935305,12.962962962962962,0.53,10.3,34.15,28,14.48,214.5,7.660000000000001
Markelle Fultz,SAC,0.26252386734272587,12.757201646090536,0.42046875,17.069375,43.63640625,64,17.09125,480.5,7.51015625
Robert Covington,PHI,0.2619549710842202,12.551440329218108,0.5,12.41,35.37,29,16.84,242.0,8.34
Jalen Pickett,DEN,0.26030048335053385,12.345679012345679,0.42934210526315786,12.01315789473684,50.22828947368421,76,10.370657894736842,344.0,4.525
Skylar Mays,LAL,0.2570631451007188,12.139917695473251,0.45,11.01,46.34,38,11.4,195.5,5.14
Nassir Little,PHX,0.25526443905238205,11.934156378600823,0.4,11.640000000000002,54.879999999999995,45,10.18,183.0,4.07
Ajay Mitchell,OKC,0.2500310040368091,11.728395061728394,0.41,15.17,43.9,36,16.58,245.5,6.82
KJ Simpson,CHA,0.2477439131323263,11.522633744855968,0.35,21.39,43.9,36,23.39,297.5,8.26
Ousmane Dieng,OKC,0.24700680245933532,11.316872427983538,0.45642857142857135,9.809142857142856,42.81942857142857,70,10.996571428571428,351.5,5.020142857142857
Bryce McGowens,POR,0.24512033341516626,11.11111111111111,0.2848611111111111,18.501805555555553,61.82083333333334,72,12.686666666666666,294.5,4.090555555555556
A.J. Lawson,DAL,0.2447829362907016,10.905349794238683,0.4491176470588235,9.60529411764706,43.76029411764706,68,11.724411764705883,370.0,5.440588235294118
Derrick Rose,MEM,0.2432224875314441,10.699588477366255,0.51,10.15,29.27,24,16.64,203.5,8.48
Micah Potter,UTA,0.24247684414595702,10.493827160493826,0.4307407407407407,14.011851851851853,38.39037037037037,54,16.506666666666668,378.5,7.00962962962963
Quenton Jackson,IND,0.2423678221659268,10.2880658436214,0.5112903225806451,8.769354838709676,31.199354838709677,31,12.632580645161289,195.5,6.3025806451612905
Cam Spencer,MEM,0.2396778811920255,10.08230452674897,0.53,6.41,30.49,25,10.09,133.0,5.32
Keaton Wallace,ATL,0.2353234652651877,9.876543209876543,0.43,12.73,37.8,31,16.17,216.0,6.97
Jaylen Clark,MIN,0.23387298294940873,9.670781893004115,0.37,13.26,48.78,40,13.05,193.0,4.82
Chuma Okeke,CLE,0.23374945122905522,9.465020576131687,0.39339285714285716,10.010535714285714,49.8725,56,11.224642857142856,274.0,4.896071428571429
Cory Joseph,GSW,0.23310494789791716,9.25925925925926,0.3621052631578947,12.796315789473685,50.96657894736842,76,11.93921052631579,332.0,4.369736842105263
Devin Carter,SAC,0.2330865891939451,9.053497942386832,0.42,10.06,43.9,36,11.0,165.0,4.58
Cam Reddish,LAL,0.2323106828030681,8.847736625514404,0.28777777777777774,20.91777777777778,51.08444444444444,81,19.424444444444447,456.0,5.631481481481481
Kevin Knox II,GSW,0.23057297366402502,8.641975308641975,0.47088888888888886,10.465555555555556,31.350666666666665,45,14.308666666666666,271.5,6.032444444444444
Maxi Kleber,LAL,0.2275655652921454,8.436213991769549,0.307012987012987,19.508311688311686,47.591688311688316,77,19.59,468.0,6.081558441558442
Ish Smith,CHA,0.227543703371966,8.23045267489712,0.29,18.82,52.440000000000005,43,17.23,212.0,4.93
Baylor Scheierman,BOS,0.22743883460065228,8.024691358024691,0.44,9.75,37.8,31,12.38,167.0,5.39
Jamal Cain,MIA,0.22469583453027953,7.818930041152264,0.42174603174603176,10.203650793650795,39.58571428571428,63,12.078412698412698,321.5,5.103015873015873
Cody Williams,UTA,0.22398412082616614,7.613168724279835,0.17,26.92,60.98,50,21.19,185.0,3.7
DaQuan Jeffries,NYK,0.22317976560772929,7.4074074074074066,0.29078125,20.30046875,47.60078125,64,17.460937500000004,349.5,5.45828125
Rayan Rupert,POR,0.2215823781217685,7.20164609053498,0.3042857142857143,13.569999999999999,56.61714285714285,91,12.01142857142857,322.5,3.5428571428571427
Terrence Shannon Jr.,MIN,0.22058143870995586,6.995884773662551,0.43,8.61,39.02,32,10.59,146.0,4.56
Colby Jones,SAC,0.2196791332755636,6.790123456790123,0.40217391304347827,9.510434782608696,42.79043478260869,69,10.23913043478261,296.5,4.293913043478261
Tosan Evbuomwan,DET,0.21488534186434316,6.584362139917696,0.41733333333333333,14.026444444444445,29.08022222222222,45,22.922666666666665,434.5,9.659777777777778
Trent Forrest,ATL,0.21182139209001816,6.378600823045268,0.36,10.51,46.34,38,10.89,149.5,3.93
Trey Jemison III,LAL,0.21137759526080144,6.172839506172839,0.37761904761904763,11.793333333333333,40.05031746031746,63,15.335873015873018,384.0,6.096190476190476
Lester Quinones,NOP,0.2109796371761814,5.967078189300412,0.41700000000000004,8.6264,37.5098,50,11.557,242.0,4.8427999999999995
Elfrid Payton,NOP,0.2073540621159901,5.761316872427984,0.41,12.979999999999999,29.27,24,21.28,211.0,8.79
Johnny Davis,WAS,0.20606487733680437,5.555555555555555,0.3047619047619048,11.765,53.07904761904762,84,10.181428571428572,244.5,2.9111904761904763
Javon Freeman-Liberty,TOR,0.20450724683670188,5.349794238683128,0.44,10.24,26.83,22,18.32,177.0,8.05
Evan Fournier,DET,0.20349732478870833,5.1440329218107,0.34,14.73,39.02,32,18.11,197.5,6.17
Leaky Black,CHA,0.2027901711511278,4.938271604938271,0.44,7.22,31.71,26,10.93,126.0,4.85
Devonte' Graham,SAS,0.19754897851918893,4.732510288065844,0.43999999999999995,7.95,28.05,23,13.61,139.0,6.039999999999999
Wesley Matthews,ATL,0.19180051659913444,4.526748971193416,0.33,10.49,43.9,36,11.47,135.0,3.75
Jalen McDaniels,WAS,0.19098543181410366,4.320987654320987,0.2474074074074074,12.67148148148148,56.824444444444445,54,10.09851851851852,130.0,2.407037037037037
Jared Rhoden,DET,0.19032969440529351,4.11522633744856,0.4848387096774194,6.013225806451613,19.077096774193553,31,15.195806451612901,232.5,7.5
Colin Castleton,LAL,0.19031443132495415,3.909465020576132,0.4347619047619048,7.368571428571429,27.062380952380956,42,11.694285714285716,217.5,5.177142857142857
Taj Gibson,DET,0.18722207382474493,3.7037037037037033,0.36631578947368426,8.568947368421053,37.84631578947368,57,10.762280701754387,227.0,3.9792982456140353
Trevelin Queen,ORL,0.18615667454668056,3.4979423868312756,0.3926666666666667,8.833111111111112,31.350666666666665,45,13.223555555555556,238.0,5.292
AJ Johnson,WAS,0.1775587332740322,3.292181069958848,0.29,16.22,35.37,29,22.01,184.5,6.36
Danuel House Jr.,PHI,0.1774524934757294,3.0864197530864197,0.29,12.93,41.46,34,14.97,150.0,4.41
Dru Smith,MIA,0.17184832812675402,2.880658436213992,0.4721739130434782,5.448260869565217,14.68695652173913,23,17.35217391304348,188.5,8.197826086956521
Reece Beekman,BKN,0.16913954484291743,2.674897119341564,0.27,11.92,43.9,36,13.04,127.0,3.53
Patty Mills,LAC,0.16685560516508247,2.4691358024691357,0.31901639344262295,9.409016393442624,37.28475409836065,61,12.067213114754098,232.0,3.8019672131147537
Dariq Whitehead,BKN,0.15912703475040887,2.263374485596708,0.4063636363636364,5.737272727272727,22.394545454545455,22,12.271818181818183,111.0,5.04090909090909
Isaiah Wong,IND,0.1473882194312899,2.05761316872428,0.37142857142857144,6.433809523809525,23.28666666666667,21,12.851428571428569,104.5,4.971428571428571
Kobe Bufkin,ATL,0.14605589160862603,1.8518518518518516,0.41481481481481486,4.298518518518519,17.570740740740742,27,11.837407407407408,133.0,4.927777777777778
Yuta Watanabe,MEM,0.14390276702631,1.646090534979424,0.23,11.8,41.46,34,13.66,105.0,3.09
P.J. Tucker,NYK,0.13487248369687443,1.440329218106996,0.24647058823529414,11.399117647058823,34.78764705882353,34,16.00764705882353,132.5,3.8997058823529414
Ibou Badji,POR,0.11829901289026996,1.2345679012345678,0.3,5.74,26.83,22,10.26,67.5,3.07
Isaiah Livers,DET,0.10908526172982594,1.02880658436214,0.21999999999999997,11.93,28.05,23,20.41,102.5,4.46
Jaylen Nowell,NOP,0.10507464949820162,0.823045267489712,0.34238095238095234,4.988095238095238,13.53,21,18.180952380952384,129.5,6.166190476190477
Onuralp Bitim,CHI,0.09209831268894166,0.6172839506172839,0.23,6.81,28.05,23,11.65,60.5,2.63
Nathan Mensah,CHA,0.07787798842561222,0.411522633744856,0.18,7.79,30.49,25,12.27,54.5,2.18
Jalen Hood-Schifino,LAL,0.02334158430968635,0.205761316872428,0.12916666666666668,4.945,22.559999999999995,36,11.769166666666667,97.0,2.690833333333333
